SpecCode,Species,AutoCtr,StockCode,E_CODE,PopGrowthRef,Sex,Data,DataSourceRef,Loo,Number,r2,SE_Loo,SD_Loo,LCL_Loo,UCL_Loo,AssumedDistLoo,TLinfinity,K,SE_K,SD_K,LCL_K,UCL_K,AssumedDistK,to,SE_to,SD_to,LCL_to,UCL_to,Type,MethodGrowth,Winfinity,LinfLmax,Auxim,LogKLogLoo,SourceWinfinity,b,C,tmax,tmaxRef,tm,M,MethodM,Mquality,MRef,Number_M,r2_M,SE_M,SD_M,LCL_M,UCL_M,AssumedDistM,Lm,LmLoo,LmSex,TypeLm,unsexedRef,LmMale,LmLooMale,LmFemale,LmLooFemale,Locality,YearStart,YearEnd,YearRemark,C_Code,GrowthEnviron,Temperature,DeltaT,TempRef,Rm,Comment,Comment2,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
12724,Macropharyngodon ornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5795,Malacanthus brevirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,Melichthys niger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5838,Melichthys vidua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,Monotaxis grandoculis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5983,Mulloidichthys flavolineatus,4543,6292,5,8919,unsexed,NA,8919,28.9,NA,NA,NA,NA,NA,NA,NA,34.05667,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,-0.39034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gulf of Aqaba, Red Sea",1987,NA,publication year,400,open waters,27.5,NA,37814,NA,NA,NA,3,1995-01-25T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,4544,6292,5,8920,female,NA,8920,35,NA,NA,NA,NA,NA,NA,NA,35,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,NA,NA,0,unchecked,-0.51544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aqaba, Red Sea",1992,NA,publication year,400,open waters,27.5,NA,37814,NA,NA,NA,3,1995-01-25T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,4545,6292,5,8920,male,NA,8920,31.7,NA,NA,NA,NA,NA,NA,NA,31.7,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,NA,NA,0,unchecked,-0.44743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aqaba, Red Sea",1992,NA,publication year,400,open waters,27.5,NA,37814,NA,NA,NA,3,1995-01-25T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,7258,6292,105,48600,unsexed,length-frequencies,48600,26.2,NA,NA,NA,NA,NA,NA,NA,26.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,doubtful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoons,1993,1997,sampling year,356,open waters,27,NA,48600,NA,NA,NA,3,2003-09-04T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,21028,6292,NA,94645,unsexed,tagging/recapture,31470,34.2,53,NA,NA,NA,NA,NA,NA,NA,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,NA,NA,0,0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coconut Island,NA,NA,NA,840B,open waters,NA,NA,NA,NA,Verify unit of time in Ref 31470.,NA,3,2014-06-26T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
5984,Mulloidichthys vanicolensis,4546,6293,5,8920,female,NA,8920,36.3,NA,NA,NA,NA,NA,NA,NA,36.3,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,NA,NA,0,unchecked,-0.00848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aqaba, Red Sea",1992,NA,publication year,400,open waters,27.5,NA,37814,NA,NA,NA,3,1995-01-25T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5984,Mulloidichthys vanicolensis,4547,6293,5,8920,male,NA,8920,32.8,NA,NA,NA,NA,NA,NA,NA,32.8,0.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,NA,NA,0,unchecked,-0.46254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aqaba, Red Sea",1992,NA,publication year,400,open waters,27.5,NA,37814,NA,NA,NA,3,1995-01-25T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5984,Mulloidichthys vanicolensis,8180,6293,7,52849,unsexed,length-frequencies,52849,42,NA,NA,NA,NA,NA,NA,NA,42,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lagoon,1988,NA,sampling year,480,open waters,NA,NA,NA,NA,NA,NA,3,2005-01-30T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
7773,Myripristis amaena,21032,8083,9,94645,unsexed,annuli on many otoliths,96449,19.4,15,NA,NA,NA,NA,NA,NA,NA,0.219,NA,NA,NA,NA,NA,-0.66,NA,NA,NA,NA,SL,NA,NA,0,0,NA,NA,NA,NA,14,96449,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsexed,NA,NA,NA,NA,NA,NA,Johnston Atoll,1984,1986,sampling year,840B,open waters,NA,NA,NA,NA,Daily nature of increment deposition was validated through tetracycline and acetazolamide marking experiments.,NA,3,2014-06-26T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
4910,Myripristis berndti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7306,Myripristis kuntee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5408,Myripristis murdjan,7256,5667,105,48600,unsexed,length-frequencies,48600,26.2,NA,NA,NA,NA,NA,NA,NA,26.2,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoons,1993,1997,sampling year,356,open waters,27,NA,48600,NA,NA,NA,3,2003-09-04T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
7309,Myripristis violacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6019,Naso annulatus,7866,6333,243,52229,unsexed,annuli on otoliths,52229,62.6,NA,NA,NA,NA,NA,NA,NA,72.8,0.213,NA,NA,NA,NA,NA,-0.19,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,23,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,2002,NA,publication year,036,open waters,26,NA,37814,NA,NA,NA,3,2004-10-03T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
6020,Naso brachycentron,7867,6334,243,52229,unsexed,annuli on otoliths,52229,43.4,NA,NA,NA,NA,NA,NA,NA,NA,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,-1,unchecked,NA,NA,NA,NA,31,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,2002,NA,publication year,036,open waters,26,NA,37814,NA,NA,NA,3,2004-10-03T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
6021,Naso brevirostris,7868,6335,243,52229,unsexed,annuli on otoliths,52229,30.4,120,NA,NA,NA,NA,NA,NA,38.3,0.402,NA,NA,NA,NA,NA,-0.21,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,25,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,2002,NA,publication year,036,open waters,26,NA,37814,NA,Size range: 8.6-36.4 cm,NA,3,2004-10-03T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
1263,Naso hexacanthus,7869,1280,243,52229,unsexed,annuli on otoliths,52229,52.7,59,NA,NA,NA,NA,NA,NA,NA,0.221,NA,NA,NA,NA,NA,-0.22,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,44,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,2002,NA,publication year,036,open waters,26,NA,37814,NA,Size range: 14.8-57.7 cm,NA,3,2004-10-03T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
1264,Naso lituratus,2336,1281,127,4895,unsexed,length-frequencies,4895,35.1,NA,NA,NA,NA,NA,NA,NA,42.28915,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,ELEFAN I,NA,0,unchecked,-0.29504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,publication year,585,open waters,28,NA,NA,NA,NA,NA,3,1992-11-27T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1264,Naso lituratus,21363,1281,NA,52229,unsexed,annuli on many otoliths,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,39,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef,NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
1265,Naso unicornis,2337,1282,127,4895,unsexed,length-frequencies,4895,57,NA,NA,NA,NA,NA,NA,NA,66.27907,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,ELEFAN I,NA,0,unchecked,-0.48629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,publication year,585,open waters,28,NA,NA,NA,NA,NA,3,1992-11-27T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1265,Naso unicornis,21037,1282,243,52229,unsexed,NA,52229,38.6,59,NA,NA,NA,NA,NA,NA,NA,0.489,NA,NA,NA,NA,NA,-0.14,NA,NA,NA,NA,SL,NA,NA,0,0,NA,NA,NA,NA,30,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,NA,NA,NA,036,open waters,NA,NA,NA,NA,Size range: 17.6-49.4 cm SL.,NA,3,2014-06-26T00:00:00Z,NA,2014-06-27T00:00:00Z,NA,NA,NA
6024,Naso vlamingii,7871,6338,243,52229,unsexed,annuli on otoliths,52229,37.9,99,NA,NA,NA,NA,NA,NA,54,0.264,NA,NA,NA,NA,NA,-0.26,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,45,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,2002,NA,publication year,036,open waters,26,NA,37814,NA,Size range: 13.6 - 45.9 cm,NA,3,2004-10-03T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
5895,Nebrius ferrugineus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59777,Nectamia fusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,Negaprion acutidens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6629,Nemateleotris magnifica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5832,Neocirrhites armatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7310,Neoniphon argenteus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6582,Neoniphon opercularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4911,Neoniphon sammara,7255,5144,105,48600,unsexed,length-frequencies,48600,26,NA,NA,NA,NA,NA,NA,NA,26,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoons,1993,1997,sampling year,356,open waters,27,NA,37814,NA,NA,NA,3,2003-09-04T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5610,Novaculichthys taeniourus,7229,5902,105,48600,unsexed,length-frequencies,48600,27.5,NA,NA,NA,NA,NA,NA,NA,27.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,doubtful,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoon,1993,1997,sampling year,356,open waters,27,NA,37814,NA,NA,NA,3,2003-09-03T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1311,Odonus niger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5766,Ostorhinchus angustatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4836,Ostorhinchus nigrofasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6555,Ostracion cubicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6556,Ostracion meleagris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5596,Oxycheilinus bimaculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63450,Oxycheilinus lineatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5605,Oxycheilinus unifasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5835,Paracirrhites arcatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5952,Paracirrhites forsteri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5953,Paracirrhites hemistictus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7219,Paragobiodon echinocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22476,Paragobiodon lacunicolus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
