SpecCode,Species,autoctr,StockCode,Locality,C_Code,FoodsRefNo,FoodI,PreyStage,FoodII,FoodIII,Commoness,CommonessII,Foodgroup,Foodname,PreySpecCode,PreySpecCodeSLB,AlphaCode,PreyTroph,PreySeTroph,TrophRefNo,PredatorStage,Locality2,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS
877,Carcharhinus melanopterus,21596,893,NA,NA,9137,nekton,juv./adults,finfish,bony fish,69,dominant ( > 50%),finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Coral reefs of the Indo-Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000). Also in Ref. 5578.,574,2001-05-22T00:00:00Z,NA,2001-05-22T00:00:00Z,574,2001-05-22T00:00:00Z,NA
877,Carcharhinus melanopterus,3318,893,NA,NA,5578,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,small sharks,unidentified small sharks,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,113,1998-10-12T00:00:00Z,NA,2005-06-24T00:00:00Z,NA,NA,NA
877,Carcharhinus melanopterus,3319,893,Eniwetok.,584,275,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Eniwetok,2,1991-04-25T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
877,Carcharhinus melanopterus,40135,893,NA,NA,54301,nekton,recruits/juv.,finfish,bony fish,NA,NA,fish,small fishes,NA,NA,NA,NA,NA,NA,juv./adults,Locality: not stated.,1408,2005-06-16T00:00:00Z,1408,2005-07-04T00:00:00Z,NA,NA,NA
877,Carcharhinus melanopterus,40136,893,NA,NA,54301,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,shrimps,shrimps,NA,NA,NA,NA,NA,NA,juv./adults,Locality: not stated.,1408,2005-06-16T00:00:00Z,1408,2005-07-04T00:00:00Z,NA,NA,NA
877,Carcharhinus melanopterus,3320,893,NA,NA,5578,zoobenthos,juv./adults,mollusks,octopi,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,113,1998-10-12T00:00:00Z,NA,1998-10-12T00:00:00Z,NA,NA,NA
5458,Centropyge bispinosa,11730,5728,Enewetak.,584,33482,plants,n.a./others,other plants,benthic algae/weeds,65,dominant ( > 50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Enewetak. Also in Ref. 9137 (Indo-West Pacific Region). Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,34,2000-03-02T00:00:00Z,574,2001-07-06T00:00:00Z,NA,NA,NA
5458,Centropyge bispinosa,23215,5728,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,19,dominant ( > 50%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5458,Centropyge bispinosa,23214,5728,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,19,dominant ( > 50%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
7813,Centropyge fisheri,12159,8123,Enewetak.,584,33482,plants,n.a./others,other plants,benthic algae/weeds,65,dominant ( > 50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Enewetak. Also in Ref. 9137 (Central and West Pacific Regions). Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,34,2000-03-02T00:00:00Z,574,2001-07-06T00:00:00Z,NA,NA,NA
7813,Centropyge fisheri,23170,8123,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,19,common (6-20%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
7813,Centropyge fisheri,23169,8123,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,19,common (6-20%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5457,Centropyge flavissima,11729,5727,"Arno, Bikini and Eniwetok.",584,275,plants,n.a./others,other plants,benthic algae/weeds,65,dominant ( > 50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok. Also in Ref. 9137 (Central and West Pacific Regions). Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).",34,1997-02-17T00:00:00Z,574,2001-07-06T00:00:00Z,NA,NA,NA
5457,Centropyge flavissima,23153,5727,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,19,common (6-20%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5457,Centropyge flavissima,23154,5727,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,19,common (6-20%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5665,Centropyge heraldi,12160,5958,Enewetak.,584,33482,plants,n.a./others,other plants,benthic algae/weeds,65,dominant ( > 50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Enewetak. Also in Ref. 9137 (Central and West Pacific Regions). Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,34,2000-03-02T00:00:00Z,574,2001-07-06T00:00:00Z,NA,NA,NA
5665,Centropyge heraldi,23146,5958,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,19,common (6-20%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5665,Centropyge heraldi,23147,5958,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,19,common (6-20%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
7814,Centropyge loriculus,23218,8124,NA,NA,9137,plants,n.a./others,other plants,benthic algae/weeds,65,dominant ( > 50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
7814,Centropyge loriculus,23217,8124,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,19,common (6-20%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
7814,Centropyge loriculus,23216,8124,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,19,common (6-20%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5666,Paracentropyge multifasciata,23213,5959,NA,NA,9137,plants,n.a./others,other plants,benthic algae/weeds,65,dominant ( > 50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5666,Paracentropyge multifasciata,23212,5959,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,19,common (6-20%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5666,Paracentropyge multifasciata,23211,5959,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,19,common (6-20%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Central and West Pacific Regions. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13025,6717,Society Is.,258,6701,nekton,adults,finfish,bony fish,NA,NA,Carangidae,Decapterus macarellus,993,NA,NA,NA,NA,NA,adults,Prey size: 20.3 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13023,6717,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Blenniidae,Cirripectes variolosus,4404,NA,NA,NA,NA,NA,juv./adults,Prey size: 3.8 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,22003,6717,NA,NA,9137,nekton,juv./adults,finfish,bony fish,69,dominant ( > 50%),finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-04T00:00:00Z,NA,2001-06-05T00:00:00Z,574,2001-06-05T00:00:00Z,NA
6396,Cephalopholis argus,13028,6717,Kona.,840B,13550,nekton,juv./adults,finfish,bony fish,NA,NA,Holocentridae,Sargocentron  xantherythrus,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Kona.,34,1997-10-28T00:00:00Z,NA,1997-10-28T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13029,6717,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Labridae,Pseudocheilinus hexataenia,5617,NA,NA,NA,NA,NA,adults,Prey size: 2.4-3.9 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13030,6717,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Labridae,Stethojulis balteata,7828,NA,NA,NA,NA,NA,adults,Prey size: 7.8 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13031,6717,"Arno, Bikini, and Eniwetok.",584,275,nekton,juv./adults,finfish,bony fish,11,common (6-20%),Mullidae,unidentified,NA,NA,NA,NA,NA,NA,adults,"Locality: Arno, Bikini, and Eniwetok.",10,1992-12-02T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13032,6717,"Arno, Bikini, and Eniwetok.",584,275,nekton,juv./adults,finfish,bony fish,11,common (6-20%),Pomacentridae,Plectroglyphidodon dickii,5709,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini, and Eniwetok.",34,1997-02-15T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13033,6717,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Serranidae,Pseudogramma polyacantha,7320,NA,NA,NA,NA,NA,adults,Prey size: 4.5 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13019,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Acanthuridae,Acanthurus triostegus,1260,NA,NA,NA,NA,NA,adults,Prey size: 2.5 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13020,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Acanthuridae,Ctenochaetus striatus,1262,NA,NA,NA,NA,NA,adults,Prey size: 2.9-5.0 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13021,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Apogonidae,Apogon kallopterus,5758,NA,NA,NA,NA,NA,adults,Prey size: 3.0 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13022,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Balistidae,Balistapus undulatus,6025,NA,NA,NA,NA,NA,adults,Prey size: 7.0 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13024,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Caesionidae,Pterocaesio tile,939,NA,NA,NA,NA,NA,adults,Prey size: 6.2 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13026,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Cirrhitidae,Paracirrhites arcatus,5835,NA,NA,NA,NA,NA,adults,Prey size: 6.3 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13027,6717,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Gobiidae,Gnatholepis cauerensis,9950,NA,NA,NA,NA,NA,adults,Prey size: 2.7 cm. Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,22004,6717,NA,NA,9137,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,20,common (6-20%),crustaceans,unspecified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-04T00:00:00Z,NA,2001-07-01T00:00:00Z,574,2001-06-05T00:00:00Z,NA
6396,Cephalopholis argus,13034,6717,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,Galatheidae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Society Is.,34,1998-06-29T00:00:00Z,NA,1998-06-29T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13035,6717,"Arno, Bikini, and Eniwetok.",584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini, and Eniwetok.",34,1997-02-15T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
6396,Cephalopholis argus,13036,6717,"Arno, Bikini, and Eniwetok.",584,275,zoobenthos,juv./adults,worms,polychaetes,11,common (6-20%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini, and Eniwetok.",34,1997-02-15T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
6453,Cephalopholis sexmaculata,22043,6775,NA,NA,9137,nekton,juv./adults,finfish,bony fish,69,dominant ( > 50%),finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-04T00:00:00Z,NA,2001-06-05T00:00:00Z,574,2001-06-05T00:00:00Z,NA
6453,Cephalopholis sexmaculata,49548,6775,NA,462,81697,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,unspecified fish,unspecified fish,NA,NA,NA,NA,NA,NA,juv./adults,NA,393,2009-09-08T00:00:00Z,NA,2009-09-08T00:00:00Z,NA,NA,NA
6453,Cephalopholis sexmaculata,22044,6775,NA,NA,9137,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,20,common (6-20%),crustaceans,unspecified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-04T00:00:00Z,NA,2001-07-01T00:00:00Z,574,2001-06-05T00:00:00Z,NA
6453,Cephalopholis sexmaculata,49549,6775,NA,462,81697,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,unspecified crustaceans,unspecified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,NA,393,2009-09-08T00:00:00Z,NA,2009-09-08T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,13125,6778,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Acanthuridae,Acanthurus sp.,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,13127,6778,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Blenniidae,Cirripectes variolosus,4404,NA,NA,NA,NA,NA,juv./adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,22039,6778,NA,NA,9137,nekton,juv./adults,finfish,bony fish,68,dominant ( > 50%),finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-04T00:00:00Z,NA,2001-06-08T00:00:00Z,574,2001-06-05T00:00:00Z,NA
6456,Cephalopholis urodeta,13126,6778,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Acanthuridae,Ctenochaetus striatus,1262,NA,NA,NA,NA,NA,juv./adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,13128,6778,Society Is.,258,6701,nekton,recruits/juv.,finfish,n.a./other finfish,NA,common (6-20%),Holocentridae,Neoniphon sammara,4911,NA,NA,NA,NA,NA,juv./adults,Locality: Society Is.,34,1997-02-15T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,13129,6778,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,crabs,7,common (6-20%),Porcellanidae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Eniwetok.,34,1997-02-15T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,13130,6778,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,crabs,14,common (6-20%),Xanthidae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Eniwetok.,34,1997-02-15T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
6456,Cephalopholis urodeta,22040,6778,NA,NA,9137,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,20,common (6-20%),crustaceans,unspecified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-04T00:00:00Z,NA,2001-07-01T00:00:00Z,574,2001-06-05T00:00:00Z,NA
6456,Cephalopholis urodeta,13131,6778,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,28,very common (21-50%),Alpheidae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Eniwetok.,34,1997-02-15T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
66097,Cetoscarus ocellatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5557,Chaetodon auriga,11504,5847,"Arno, Bikini and Eniwetok.",584,275,plants,n.a./others,other plants,benthic algae/weeds,28,very common (21-50%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok. Also in Ref. 9137.",2,1992-11-11T00:00:00Z,574,2001-06-25T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,26524,5847,Moorea (French Polynesia).,NA,38848,plants,n.a./others,phytoplankton,n.a./other phytoplankton,NA,NA,Filamentous algae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Moorea (French Polynesia).,711,2001-12-05T00:00:00Z,NA,2001-12-05T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,11505,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,benth. crust.,ostracods,3,rare (1-5%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",34,1997-02-17T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,11506,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,3,rare (1-5%),Alpheidae,Alpheus sp.,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",2,1992-11-11T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,11507,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,cnidarians,hard corals,28,very common (21-50%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",2,1992-11-11T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,11508,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,mollusks,gastropods,7,common (6-20%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",2,1992-11-11T00:00:00Z,309,2004-09-23T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,31313,5847,Coconut Island.,840B,42279,zoobenthos,juv./adults,mollusks,n.a./other mollusks,NA,NA,Aeolidae,Phestilla sibogae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Coconut Island.,34,2002-11-28T00:00:00Z,NA,2002-11-28T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,22891,5847,NA,NA,9137,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,53,dominant ( > 50%),benthic invertebrates,unspecified benthic invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-25T00:00:00Z,NA,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
5557,Chaetodon auriga,11509,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,3,rare (1-5%),Foraminifera,Calcarina sp.,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",34,1997-02-17T00:00:00Z,574,2001-06-25T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,11510,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,worms,non-annelids,10,common (6-20%),Nemertinea,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",2,1992-11-11T00:00:00Z,309,2004-09-23T00:00:00Z,NA,NA,NA
5557,Chaetodon auriga,11511,5847,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,worms,polychaetes,46,very common (21-50%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,"Locality: Arno, Bikini and Eniwetok.",2,1992-11-11T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
5559,Chaetodon bennetti,22895,5849,NA,NA,9137,plants,n.a./others,other plants,benthic algae/weeds,10.145,common (6-20%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-25T00:00:00Z,NA,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
5559,Chaetodon bennetti,22893,5849,NA,NA,9137,zoobenthos,juv./adults,cnidarians,hard corals,65,dominant ( > 50%),coral polyps,unspecified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region.,574,2001-06-25T00:00:00Z,NA,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
5559,Chaetodon bennetti,11513,5849,NA,NA,4859,zoobenthos,juv./adults,cnidarians,hard corals,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Not stated.,2,1992-11-11T00:00:00Z,21,1997-06-20T00:00:00Z,NA,NA,NA
5559,Chaetodon bennetti,22894,5849,NA,NA,9137,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,20,common (6-20%),benthic invertebrates,unspecified benthic invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-25T00:00:00Z,NA,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
5561,Chaetodon citrinellus,11514,5851,"Arno, Bikini and Eniwetok.",584,275,plants,n.a./others,other plants,benthic algae/weeds,16,common (6-20%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok. Also in Ref. 9137 (Indo-Pacific Region).",2,1992-11-11T00:00:00Z,34,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
5561,Chaetodon citrinellus,11515,5851,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,cnidarians,hard corals,33,very common (21-50%),unidentified,unidentified coral polyps,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok",2,1992-11-11T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
