SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
22477,Paragobiodon modestus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6670,Parapercis millepunctata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10753,Parapercis multiplicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5987,Parupeneus barberinus,7759,6296,332,7002,NA,NA,NA,NA,NA,72,female,0.0194,NA,2.803,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Aqaba (seagrass bed, 10 m deep), 1982-83",7002,400,NA,3,1994-05-29T00:00:00Z,NA,1994-05-29T00:00:00Z,NA,NA,NA
5987,Parupeneus barberinus,7760,6296,332,7002,NA,NA,NA,NA,NA,99,male,0.0167,NA,2.849,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Aqaba (seagrass bed, 10 m deep), 1982-83",7002,400,NA,3,1994-05-29T00:00:00Z,NA,1994-05-29T00:00:00Z,NA,NA,NA
5987,Parupeneus barberinus,7761,6296,332,26587,13.5,41,FL,NA,NA,17,unsexed,0.0151,NA,3.078,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,1998-05-21T00:00:00Z,NA,NA,NA
5987,Parupeneus barberinus,7762,6296,332,48600,9.6,33.6,TL,NA,NA,111,unsexed,0.00627,0.00627,3.195,0.97023,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-24T00:00:00Z,NA,2003-09-24T00:00:00Z,NA,NA,NA
5987,Parupeneus barberinus,7763,6296,332,55787,8,41,FL,NA,NA,19,mixed,0.01307,NA,3.12249,0.996,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  5.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5989,Parupeneus ciliatus,7767,6298,332,26587,3.5,24.5,FL,NA,NA,68,unsexed,0.0122,NA,3.188,0.9722,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,Update of estimate in Ref. 5525 (as <i>P. dispilurus</i>).,3,1998-05-21T00:00:00Z,3,1999-07-06T00:00:00Z,NA,NA,NA
5989,Parupeneus ciliatus,7768,6298,332,55787,3.5,24.5,FL,NA,NA,92,mixed,0.01163,NA,3.21992,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5990,Parupeneus cyclostomus,7769,6299,332,30504,25,25,TL,NA,NA,1,unsexed,0.01242,0.01242,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5990,Parupeneus cyclostomus,7770,6299,332,30504,NA,NA,SL,NA,NA,1,unsexed,0.02425,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
60849,Parupeneus insularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5993,Parupeneus multifasciatus,7778,6302,332,26587,6.5,21,FL,no,Yes,14,unsexed,0.0915,NA,2.415,0.94284,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,Update of estimate in Ref. 5525 (as <i>P. trifasciatus</i>).,3,1998-05-21T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
5993,Parupeneus multifasciatus,7779,6302,332,55787,3.5,22.8,FL,no,NA,53,mixed,0.01136,NA,3.21082,0.96236,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  17%,1531,2005-12-06T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
5993,Parupeneus multifasciatus,35908,6302,NA,94645,7.2,22.8,FL,NA,NA,50,unsexed,0.00833,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Hawaii,96443,840B,NA,3,2014-06-27T00:00:00Z,NA,2014-06-27T00:00:00Z,NA,NA,NA
5994,Parupeneus pleurostigma,7780,6303,332,30504,24.6,26,TL,NA,NA,2,unsexed,0.0119,0.0119,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5994,Parupeneus pleurostigma,7781,6303,332,30504,21.5,22.4,SL,NA,NA,2,unsexed,0.01821,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6077,Petroscirtes xestus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6072,Plagiotremus tapeinosoma,7841,6386,392,30504,10.7,10.7,TL,NA,NA,1,unsexed,0.00367,0.00367,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6072,Plagiotremus tapeinosoma,7842,6386,392,30504,NA,NA,SL,NA,NA,1,unsexed,0.00559,0.0035,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6072,Plagiotremus tapeinosoma,7843,6386,392,55787,5.5,9,FL,NA,NA,10,mixed,0.00566,0.00523,2.90832,0.84824,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  15.9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5737,Platax orbicularis,7611,6030,340,26587,4.5,50,TL,NA,NA,14,unsexed,0.0425,0.0425,2.975,0.998,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,1998-05-22T00:00:00Z,NA,NA,NA
973,Platybelone argalus argalus,2520,989,207,30504,42.2,42.2,TL,NA,NA,1,unsexed,0.00134,0.00134,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
973,Platybelone argalus argalus,2521,989,207,30504,NA,NA,SL,NA,NA,1,unsexed,0.00152,0.00127,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
1314,Platybelone argalus platyura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5709,Plectroglyphidodon dickii,7586,6002,350,52323,NA,NA,TL,NA,NA,NA,mixed,0.0612,0.0612,2.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Presumably Philippines.,NA,608,NA,1,2005-12-12T00:00:00Z,NA,2005-12-12T00:00:00Z,NA,NA,NA
10242,Plectroglyphidodon flaviventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5711,Plectroglyphidodon johnstonianus,7587,6004,350,26849,6.1,8.5,TL,No,NA,33,unsexed,0.0612,0.0612,2.635,0.82084,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
5712,Plectroglyphidodon lacrymatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12727,Pogonoperca punctata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6416,Polydactylus sexfilis,7944,6737,361,6323,58,58,TL,NA,NA,1,unsexed,0.01625,0.01625,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from data given in Reference.,1,1999-06-17T00:00:00Z,NA,1999-06-17T00:00:00Z,NA,NA,NA
6504,Pomacanthus imperator,8025,6825,460,30504,27.5,36,TL,NA,NA,2,unsexed,0.02758,0.02758,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6504,Pomacanthus imperator,8026,6825,460,30504,24,32,SL,NA,Yes,2,unsexed,0.04036,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6504,Pomacanthus imperator,8027,6825,460,52323,NA,NA,TL,NA,NA,NA,mixed,0.0371,0.0371,2.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Presumably Philippines.,NA,608,NA,1,2005-12-12T00:00:00Z,NA,2005-12-12T00:00:00Z,NA,NA,NA
5726,Pomacentrus pavo,7598,6019,350,26587,2.5,9.5,FL,yes,NA,164,unsexed,0.0365,NA,2.775,0.96236,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,1998-05-21T00:00:00Z,NA,NA,NA
5726,Pomacentrus pavo,7599,6019,350,55787,2.5,9.5,FL,NA,NA,172,mixed,0.02518,NA,2.97153,0.95453,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
10282,Pomachromis fuscidorsalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5756,Pristiapogon exostigma,7629,6049,304,26587,4,10,FL,NA,NA,43,unsexed,0.0205,0.01756,2.985,0.93702,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-18T00:00:00Z,NA,1998-05-18T00:00:00Z,NA,NA,NA
5756,Pristiapogon exostigma,7630,6049,304,55787,4,10.3,FL,NA,NA,62,mixed,0.01635,0.01395,3.06879,0.94478,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  14%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5757,Pristiapogon fraenatus,7631,6050,304,26587,3.5,11,FL,Yes,NA,218,unsexed,0.0162,0.01437,3.054,0.96432,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-18T00:00:00Z,NA,NA,NA
5757,Pristiapogon fraenatus,7632,6050,304,55787,3.5,11,FL,NA,NA,218,mixed,0.01302,0.0115,3.16529,0.96432,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.2%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5758,Pristiapogon kallopterus,7633,6051,304,26587,4.5,12,FL,NA,NA,46,unsexed,0.0147,0.01118,3.134,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-18T00:00:00Z,NA,NA,NA
5758,Pristiapogon kallopterus,7634,6051,304,26849,3.8,12.6,TL,NA,NA,45,unsexed,0.0074,0.0074,3.335,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
5758,Pristiapogon kallopterus,7635,6051,304,55787,4.5,12,FL,NA,NA,66,mixed,0.0101,0.00756,3.31416,0.9604,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.2%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
59194,Pseudanthias mooreanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46510,Pseudanthias olivaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6934,Pseudanthias pascalus,8133,7255,289,30504,14.2,14.2,TL,NA,NA,1,unsexed,0.0096,0.0096,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,8134,7255,289,30504,NA,NA,SL,NA,NA,1,unsexed,0.02591,0.01097,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6027,Pseudobalistes flavimarginatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4466,Pseudobalistes fuscus,6107,4663,445,26587,26,57,FL,Yes,Yes,46,unsexed,0.232,0.232,2.452,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,540,540,Update of estimate in Ref. 5525.,3,1993-06-23T00:00:00Z,3,1998-05-22T00:00:00Z,NA,NA,NA
4466,Pseudobalistes fuscus,6108,4663,445,55787,16.3,58,FL,NA,NA,76,mixed,0.07255,0.07255,2.76028,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.2%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5616,Pseudocheilinus evanidus,7487,5910,362,30504,4.4,7,TL,NA,yes,3,unsexed,0.00488,0.00488,3.51,0.996,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,3,1999-08-07T00:00:00Z,NA,NA,NA
5617,Pseudocheilinus hexataenia,7488,5911,362,30504,6.1,6.1,TL,NA,NA,1,unsexed,0.01674,0.01674,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5617,Pseudocheilinus hexataenia,7489,5911,362,30504,NA,NA,SL,NA,Yes,1,unsexed,0.0366,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5617,Pseudocheilinus hexataenia,7490,5911,362,52323,NA,NA,TL,NA,NA,NA,mixed,0.0123,0.0123,3.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Presumably Philippines.,NA,608,NA,1,2005-12-12T00:00:00Z,NA,2005-12-12T00:00:00Z,NA,NA,NA
5618,Pseudocheilinus octotaenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5619,Pseudocheilinus tetrataenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5594,Pseudodax moluccanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4849,Pseudojuloides atavai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4851,Pseudojuloides cerasinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4375,Ptereleotris evides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4378,Ptereleotris heteroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4381,Ptereleotris microlepis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382,Ptereleotris monoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,Pterocaesio tile,2472,955,459,30504,22.3,23.6,TL,NA,NA,3,unsexed,0.01121,0.01121,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,2473,955,459,30504,19,20.5,SL,NA,NA,3,unsexed,0.01743,0.00987,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
4914,Pterois antennata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4913,Pterois radiata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5195,Pterois volitans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6572,Pygoplites diacanthus,8068,6893,460,30504,NA,NA,SL,NA,NA,1,unsexed,0.00514,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6572,Pygoplites diacanthus,8069,6893,460,30504,12.3,12.3,TL,NA,NA,1,unsexed,0.02762,0.02762,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,7683,6136,445,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0179,NA,3.1,0.95258,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.394,3,1992-06-15T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,7684,6136,445,48600,2.3,16.5,TL,NA,yes,36,unsexed,0.0522,0.0522,2.641,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
13774,Rhinecanthus lunula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5840,Rhinecanthus rectangulus,7685,6137,445,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0355,NA,2.875,0.9409,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.496,3,1992-06-15T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
6028,Rhinecanthus verrucosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4907,Sargocentron caudimaculatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4699,Sargocentron diadema,6608,4920,243,26587,5,15,FL,NA,NA,302,unsexed,0.0286,NA,2.895,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
4699,Sargocentron diadema,6609,4920,243,26849,5.1,13.5,TL,NA,NA,296,unsexed,0.0117,0.0117,3.138,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
4699,Sargocentron diadema,6610,4920,243,55787,5,15,FL,NA,NA,322,mixed,0.02505,NA,2.95522,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8.3%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5841,Sargocentron microstoma,7686,6138,243,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0018,NA,3.851,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.986,3,1992-06-15T00:00:00Z,NA,1994-01-31T00:00:00Z,NA,NA,NA
4906,Sargocentron punctatissimum,6866,5139,243,26849,4.8,8.5,TL,NA,NA,126,unsexed,0.0141,0.0141,3.059,0.83174,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
4906,Sargocentron punctatissimum,6867,5139,243,48600,7.5,20,TL,NA,NA,56,unsexed,0.0117,0.0117,3.089,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
6507,Sargocentron spiniferum,8028,6828,243,26587,11.5,31.5,FL,NA,NA,116,unsexed,0.0236,0.02014,2.981,0.94868,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
6507,Sargocentron spiniferum,8029,6828,243,55787,11.5,31.5,FL,NA,NA,122,mixed,0.01541,0.01305,3.11881,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4908,Sargocentron tiere,6868,5141,243,30504,24.5,26,TL,NA,NA,2,unsexed,0.01274,0.01274,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
4908,Sargocentron tiere,6869,5141,243,30504,20.2,21,SL,NA,NA,2,unsexed,0.02344,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
4534,Saurida gracilis,6360,4719,160,26587,7,21.2,FL,NA,NA,75,unsexed,0.00621,NA,3.178,0.96432,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
4534,Saurida gracilis,6361,4719,160,26849,5.1,18.6,TL,NA,NA,17,unsexed,0.0047,0.0047,3.216,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
